status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,849900,3,2,,"48 High St, Somerville, MA, 02144",48 High St,Somerville,Massachusetts,2144,2114,
for_sale,590000,2,1,,"11 Hicks Ave Apt 3, Medford, MA, 02155",11 Hicks Ave Apt 3,Medford,Massachusetts,2155,1015,
for_sale,615295,2,2,,"250 Martins Lndg Unit 410, North Reading, MA, 01864",250 Martins Lndg Unit 410,North Reading,Massachusetts,1864,1375,
for_sale,439000,1,1,0.02,"26 Waverly St Apt 402, Boston, MA, 02135",26 Waverly St Apt 402,Boston,Massachusetts,2135,690,
for_sale,1999000,3,3,,"322B Bunker Hill St Unit B, Boston, MA, 02129",322B Bunker Hill St Unit B,Boston,Massachusetts,2129,2096,
for_sale,1100000,2,2,,"322A Bunker Hill St Unit A, Boston, MA, 02129",322A Bunker Hill St Unit A,Boston,Massachusetts,2129,1441,
for_sale,2295000,5,5,0.23,"620 High Rock St, Needham, MA, 02492",620 High Rock St,Needham,Massachusetts,2492,5200,
for_sale,979000,2,2,,"1950 Washington St Apt 2E, Boston, MA, 02118",1950 Washington St Apt 2E,Boston,Massachusetts,2118,1389,
for_sale,699000,2,3,,"30 Copeland St Unit 1, Boston, MA, 02119",30 Copeland St Unit 1,Boston,Massachusetts,2119,1252,
for_sale,1395000,6,4,,"3381 Washington St, Jamaica Plain, MA, 02130",3381 Washington St,Jamaica Plain,Massachusetts,2130,3168,
for_sale,1385000,6,4,0.07,"3381 Washington St, Boston, MA, 02130",3381 Washington St,Boston,Massachusetts,2130,3168,
for_sale,4295000,6,8,0.38,"20 Bound Brook Rd, Newton, MA, 02461",20 Bound Brook Rd,Newton,Massachusetts,2461,8000,
for_sale,1250000,2,3,,"1950 Washington St Apt 5C, Boston, MA, 02118",1950 Washington St Apt 5C,Boston,Massachusetts,2118,1403,
for_sale,575000,4,2,0.04,"16 Dana Rd, Boston, MA, 02132",16 Dana Rd,Boston,Massachusetts,2132,1663,
for_sale,659000,3,2,0.11,"104 Chesbrough Rd, Boston, MA, 02132",104 Chesbrough Rd,Boston,Massachusetts,2132,2005,
for_sale,2795000,14,6,0.06,"39-41 W Walnut Pk, Boston, MA, 02119",39-41 W Walnut Pk,Boston,Massachusetts,2119,4300,
for_sale,879999,3,2,,"5 Cedar St Unit 1, Boston, MA, 02119",5 Cedar St Unit 1,Boston,Massachusetts,2119,1608,
for_sale,749000,2,2,,"49A Walk Hill St Unit 2, Boston, MA, 02130",49A Walk Hill St Unit 2,Boston,Massachusetts,2130,956,
for_sale,675000,2,1,,"10 Taber St Unit 601, Boston, MA, 02119",10 Taber St Unit 601,Boston,Massachusetts,2119,984,
for_sale,749000,2,1,,"106 Forest Hills St Unit 201, Jamaica Plain, MA, 02130",106 Forest Hills St Unit 201,Jamaica Plain,Massachusetts,2130,857,
for_sale,1125000,3,2,0.35,"106 Forest Hills St Unit 203, Boston, MA, 02130",106 Forest Hills St Unit 203,Boston,Massachusetts,2130,1410,
for_sale,1249000,2,2,0.46,"400 Hunnewell St Unit 101, Needham, MA, 02494",400 Hunnewell St Unit 101,Needham,Massachusetts,2494,1598,
for_sale,1295000,2,2,0.46,"400 Hunnewell St Unit 203, Needham, MA, 02494",400 Hunnewell St Unit 203,Needham,Massachusetts,2494,1609,
for_sale,2425000,2,3,,"148 Weston Rd Unit 302, Wellesley, MA, 02482",148 Weston Rd Unit 302,Wellesley,Massachusetts,2482,1730,
for_sale,1475000,1,2,,"148 Weston Rd Unit 103, Wellesley, MA, 02482",148 Weston Rd Unit 103,Wellesley,Massachusetts,2482,1265,
for_sale,2215000,2,2,,"148 Weston Rd Unit 203, Wellesley, MA, 02482",148 Weston Rd Unit 203,Wellesley,Massachusetts,2482,1565,
for_sale,699000,1,1,,"516 Shawmut Ave Apt 2, Boston, MA, 02118",516 Shawmut Ave Apt 2,Boston,Massachusetts,2118,747,
for_sale,1399900,3,4,0.92,"1A Beech Brook Farm Rd Unit 1, Middleton, MA, 01949",1A Beech Brook Farm Rd Unit 1,Middleton,Massachusetts,1949,3846,
for_sale,5250000,6,7,0.48,"505 Winchester St, Newton, MA, 02461",505 Winchester St,Newton,Massachusetts,2461,6292,
for_sale,639900,4,2,0.18,"20 Breede Ter, Dedham, MA, 02026",20 Breede Ter,Dedham,Massachusetts,2026,1638,
for_sale,585000,2,2,,"30 Armstrong St Apt 101, Boston, MA, 02130",30 Armstrong St Apt 101,Boston,Massachusetts,2130,980,
for_sale,1242486,4,3,0.92,"393 Central St Lot 7B, Georgetown, MA, 01833",393 Central St Lot 7B,Georgetown,Massachusetts,1833,3114,
for_sale,2100000,5,4,0.23,"Greendale Ave Lot 6, Needham, MA, 02494",Greendale Ave Lot 6,Needham,Massachusetts,2494,3332,
for_sale,605000,2,1,,"63 Moreland St Unit 102, Boston, MA, 02119",63 Moreland St Unit 102,Boston,Massachusetts,2119,930,
for_sale,675000,2,2,,"63 Moreland St Unit 202, Boston, MA, 02119",63 Moreland St Unit 202,Boston,Massachusetts,2119,1036,
for_sale,675000,2,2,,"63 Moreland St Unit 302, Boston, MA, 02119",63 Moreland St Unit 302,Boston,Massachusetts,2119,1038,
for_sale,625000,2,2,,"588 Beech St Unit 1, Boston, MA, 02131",588 Beech St Unit 1,Boston,Massachusetts,2131,1170,
for_sale,1999900,4,4,1.62,"4 Beech Brook Farm Rd, Middleton, MA, 01949",4 Beech Brook Farm Rd,Middleton,Massachusetts,1949,4175,
for_sale,779000,2,1,0.02,"12 Greenwich Park Apt 3, Boston, MA, 02118",12 Greenwich Park Apt 3,Boston,Massachusetts,2118,713,
for_sale,575000,1,1,,"3531 Washington St Unit 319, Boston, MA, 02130",3531 Washington St Unit 319,Boston,Massachusetts,2130,848,
for_sale,460000,2,2,0.03,"50-56 Broadlawn Park Apt 423, Boston, MA, 02467",50-56 Broadlawn Park Apt 423,Boston,Massachusetts,2467,1163,
for_sale,719900,2,2,,"1721 Centre St Unit 203, Boston, MA, 02132",1721 Centre St Unit 203,Boston,Massachusetts,2132,1207,
for_sale,6450000,7,8,7,"94 Heather Lane Ext, Needham, MA, 02492",94 Heather Lane Ext,Needham,Massachusetts,2492,8100,
for_sale,575000,1,1,,"3531 Washington St Unit 218, Boston, MA, 02130",3531 Washington St Unit 218,Boston,Massachusetts,2130,866,
for_sale,1295000,3,2,,"55 Woodlawn St Unit 2, Boston, MA, 02130",55 Woodlawn St Unit 2,Boston,Massachusetts,2130,2197,
for_sale,619000,2,3,0.05,"1301 Lagrange St Unit 1301, Boston, MA, 02467",1301 Lagrange St Unit 1301,Boston,Massachusetts,2467,2035,
for_sale,355000,2,1,0.02,"22 Westgate Rd Unit 2, Boston, MA, 02132",22 Westgate Rd Unit 2,Boston,Massachusetts,2132,775,
for_sale,2650000,5,6,4.11,"5 Leitner Way, Middleton, MA, 01949",5 Leitner Way,Middleton,Massachusetts,1949,7200,
for_sale,539900,2,2,0.03,"4040 Washington St Apt 2, Boston, MA, 02131",4040 Washington St Apt 2,Boston,Massachusetts,2131,1245,
for_sale,4495000,5,5,0.04,"71 Montgomery St, Boston, MA, 02116",71 Montgomery St,Boston,Massachusetts,2116,4892,
for_sale,2500000,8,4,0.13,"7-11 Ackley Pl, Boston, MA, 02130",7-11 Ackley Pl,Boston,Massachusetts,2130,3233,
for_sale,629000,2,2,,"10 Taber St Unit 207, Boston, MA, 02119",10 Taber St Unit 207,Boston,Massachusetts,2119,935,
for_sale,2848000,5,7,0.48,"354 West St, Needham, MA, 02494",354 West St,Needham,Massachusetts,2494,6370,
for_sale,3585000,5,4,0.03,"120 Appleton St, Boston, MA, 02116",120 Appleton St,Boston,Massachusetts,2116,3659,
for_sale,785000,2,2,,"49A Walk Hill St Unit 1, Boston, MA, 02130",49A Walk Hill St Unit 1,Boston,Massachusetts,2130,993,
for_sale,945000,4,3,1.16,"42 Cabral Dr, Middleton, MA, 01949",42 Cabral Dr,Middleton,Massachusetts,1949,2786,
for_sale,575000,3,1,,"17 Woodside Ave Apt 2, Boston, MA, 02130",17 Woodside Ave Apt 2,Boston,Massachusetts,2130,1019,
for_sale,1175000,3,3,,"62 Saint Rose St Apt 3, Boston, MA, 02130",62 Saint Rose St Apt 3,Boston,Massachusetts,2130,1974,
for_sale,849900,3,4,5.89,"512-A Main St, Boxford, MA, 01921",512-A Main St,Boxford,Massachusetts,1921,2116,
for_sale,890000,4,3,2.01,"27 Sheffield Rd, Boxford, MA, 01921",27 Sheffield Rd,Boxford,Massachusetts,1921,2940,
for_sale,975000,4,3,2.96,"2005 Salem St, North Andover, MA, 01845",2005 Salem St,North Andover,Massachusetts,1845,2951,
for_sale,839900,4,3,1.14,"71 Olympic Ln, North Andover, MA, 01845",71 Olympic Ln,North Andover,Massachusetts,1845,2140,
for_sale,609000,2,1,,"12 Dresden St Apt 1, Boston, MA, 02130",12 Dresden St Apt 1,Boston,Massachusetts,2130,930,
for_sale,729000,3,3,,"2757 Washington St Apt 2, Boston, MA, 02119",2757 Washington St Apt 2,Boston,Massachusetts,2119,1578,
for_sale,4995000,4,5,0.47,"730 Tremont St Unit 1, Boston, MA, 02118",730 Tremont St Unit 1,Boston,Massachusetts,2118,3719,
for_sale,499000,2,1,,"21-23 Pheasant St Unit 1, Boston, MA, 02132",21-23 Pheasant St Unit 1,Boston,Massachusetts,2132,1045,
for_sale,760000,1,1,0.04,"172 Green St Apt 14, Boston, MA, 02130",172 Green St Apt 14,Boston,Massachusetts,2130,1650,
for_sale,983000,4,4,,"10-12 Heathcote Unit 1, Boston, MA, 02131",10-12 Heathcote Unit 1,Boston,Massachusetts,2131,2265,
for_sale,645000,2,2,,"10 Taber St Unit 607, Boston, MA, 02119",10 Taber St Unit 607,Boston,Massachusetts,2119,935,
for_sale,1139000,2,1,0.02,"684 Tremont St Apt 6, Boston, MA, 02118",684 Tremont St Apt 6,Boston,Massachusetts,2118,956,
for_sale,456300,1,1,,"10 Taber St Unit 402, Boston, MA, 02119",10 Taber St Unit 402,Boston,Massachusetts,2119,676,
for_sale,799000,3,2,,"75 Tower St Apt 2, Boston, MA, 02130",75 Tower St Apt 2,Boston,Massachusetts,2130,1125,
for_sale,449000,3,1,0.02,"244 Hyde Park Ave Apt 2, Boston, MA, 02130",244 Hyde Park Ave Apt 2,Boston,Massachusetts,2130,934,
for_sale,2400000,4,5,2.78,"3 Leitner Way, Middleton, MA, 01949",3 Leitner Way,Middleton,Massachusetts,1949,5445,
for_sale,489000,2,2,,"50-56 Broadlawn Park Apt 416, Boston, MA, 02467",50-56 Broadlawn Park Apt 416,Boston,Massachusetts,2467,1165,
for_sale,949900,4,2,0.11,"261-263 Roslindale Ave, Boston, MA, 02131",261-263 Roslindale Ave,Boston,Massachusetts,2131,2440,
for_sale,719900,2,2,,"1721 Centre St Unit 204, Boston, MA, 02132",1721 Centre St Unit 204,Boston,Massachusetts,2132,1170,
for_sale,999000,9,9,0.12,"7 Waumbeck St, Boston, MA, 02121",7 Waumbeck St,Boston,Massachusetts,2121,5986,
for_sale,514900,4,2,0.11,"268-270 Washington St, Dedham, MA, 02026",268-270 Washington St,Dedham,Massachusetts,2026,1488,
for_sale,2599000,3,3,,"145 Worcester St Apt 3, Boston, MA, 02118",145 Worcester St Apt 3,Boston,Massachusetts,2118,1653,
for_sale,759000,2,2,,"106 Forest Hills St Unit 103, Boston, MA, 02130",106 Forest Hills St Unit 103,Boston,Massachusetts,2130,905,
for_sale,939900,4,4,0.2,"474 Hyde Park Ave Unit 1, Boston, MA, 02131",474 Hyde Park Ave Unit 1,Boston,Massachusetts,2131,2551,
for_sale,820000,3,2,,"75 Tower St Apt 1, Boston, MA, 02130",75 Tower St Apt 1,Boston,Massachusetts,2130,1090,
for_sale,9250000,11,11,0.05,"18 Commonwealth Ave, Boston, MA, 02116",18 Commonwealth Ave,Boston,Massachusetts,2116,7950,
for_sale,849900,4,3,1.77,"172 Bridle Path, North Andover, MA, 01845",172 Bridle Path,North Andover,Massachusetts,1845,2744,
for_sale,725000,4,2,0.14,"21 Halliday St, Boston, MA, 02131",21 Halliday St,Boston,Massachusetts,2131,1505,
for_sale,939900,4,4,0.2,"474 Hyde Park Ave Unit 2, Boston, MA, 02131",474 Hyde Park Ave Unit 2,Boston,Massachusetts,2131,2551,
for_sale,680000,2,2,,"67 Cummins Hwy Unit 101, Boston, MA, 02131",67 Cummins Hwy Unit 101,Boston,Massachusetts,2131,1080,
for_sale,725000,2,2,,"583 Massachusetts Ave Apt 1, Boston, MA, 02118",583 Massachusetts Ave Apt 1,Boston,Massachusetts,2118,780,
for_sale,3800000,3,4,,"144 W Canton St Unit 1, Boston, MA, 02118",144 W Canton St Unit 1,Boston,Massachusetts,2118,2563,
for_sale,1350000,2,3,,"1950 Washington St Apt 5J, Boston, MA, 02118",1950 Washington St Apt 5J,Boston,Massachusetts,2118,1654,
for_sale,3975000,5,3,,"136 W Canton St, Boston, MA, 02118",136 W Canton St,Boston,Massachusetts,2118,3410,
for_sale,689000,3,2,,"28 Leland St Apt 2, Boston, MA, 02130",28 Leland St Apt 2,Boston,Massachusetts,2130,1002,
for_sale,1600000,7,3,0.14,"35-35R Butts St, Newton, MA, 02464",35-35R Butts St,Newton,Massachusetts,2464,2378,
for_sale,499900,2,1,,"34 Leniston St Apt 3, Boston, MA, 02131",34 Leniston St Apt 3,Boston,Massachusetts,2131,971,
for_sale,2599000,5,5,0.34,"64 High Rock St, Needham, MA, 02492",64 High Rock St,Needham,Massachusetts,2492,5104,
for_sale,1895000,11,5,0.09,"39 Glen Rd, Boston, MA, 02130",39 Glen Rd,Boston,Massachusetts,2130,3519,
for_sale,2100000,4,4,6.68,"19A Bayns Hill Rd, Boxford, MA, 01921",19A Bayns Hill Rd,Boxford,Massachusetts,1921,4739,
for_sale,2995000,2,3,,"314 Beacon St Unit Ph, Boston, MA, 02116",314 Beacon St Unit Ph,Boston,Massachusetts,2116,2010,
for_sale,1499000,2,2,0.03,"8 Concord Sq Apt 1, Boston, MA, 02118",8 Concord Sq Apt 1,Boston,Massachusetts,2118,1454,
for_sale,2500000,16,6,0.09,"112-114 Woodstock St, Somerville, MA, 02144",112-114 Woodstock St,Somerville,Massachusetts,2144,6744,
for_sale,1525000,2,2,,"566 Columbus Ave Unit 303, Boston, MA, 02118",566 Columbus Ave Unit 303,Boston,Massachusetts,2118,1181,
for_sale,2250000,2,2,,"566 Columbus Ave Unit 603, Boston, MA, 02118",566 Columbus Ave Unit 603,Boston,Massachusetts,2118,1546,
for_sale,1775000,2,2,,"566 Columbus Ave Unit 104, Boston, MA, 02118",566 Columbus Ave Unit 104,Boston,Massachusetts,2118,1590,
for_sale,2400000,9,8,0.14,"2761 Washington St, Boston, MA, 02119",2761 Washington St,Boston,Massachusetts,2119,5592,
for_sale,675000,4,2,0.14,"26 Westmoor Rd, Boston, MA, 02132",26 Westmoor Rd,Boston,Massachusetts,2132,1586,
for_sale,529900,2,1,,"133 Maple St Unit 1, Boston, MA, 02132",133 Maple St Unit 1,Boston,Massachusetts,2132,779,
for_sale,549000,4,2,0.14,"680 Hyde Park Ave, Boston, MA, 02131",680 Hyde Park Ave,Boston,Massachusetts,2131,1828,
for_sale,685000,3,3,0.24,"9 Curtis Ave, Middleton, MA, 01949",9 Curtis Ave,Middleton,Massachusetts,1949,2568,
for_sale,865000,4,3,2.02,"274 Ipswich Rd, Boxford, MA, 01921",274 Ipswich Rd,Boxford,Massachusetts,1921,2854,
for_sale,675000,4,3,0.04,"2779 Washington St Apt 5, Boston, MA, 02119",2779 Washington St Apt 5,Boston,Massachusetts,2119,1850,
for_sale,1699999,9,5,0.09,"30 Hazelwood St, Boston, MA, 02119",30 Hazelwood St,Boston,Massachusetts,2119,3558,
for_sale,565900,1,1,,"3531 Washington St Unit 318, Boston, MA, 02130",3531 Washington St Unit 318,Boston,Massachusetts,2130,866,
for_sale,530000,2,2,0.19,"39 Emmett Ave, Dedham, MA, 02026",39 Emmett Ave,Dedham,Massachusetts,2026,888,
for_sale,849000,2,1,0.02,"433 Columbus Ave Unit 1, Boston, MA, 02116",433 Columbus Ave Unit 1,Boston,Massachusetts,2116,780,
for_sale,899900,2,2,0.12,"28 Clive St Unit 3, Boston, MA, 02130",28 Clive St Unit 3,Boston,Massachusetts,2130,1942,
for_sale,1600000,9,4,0.07,"17 Chilcott Pl, Boston, MA, 02130",17 Chilcott Pl,Boston,Massachusetts,2130,4820,
for_sale,724900,6,3,0.1,"9 Cardington St, Boston, MA, 02119",9 Cardington St,Boston,Massachusetts,2119,2860,
for_sale,995000,2,2,0.22,"41 Pleasant St, Needham, MA, 02492",41 Pleasant St,Needham,Massachusetts,2492,1625,
for_sale,724900,3,3,0.06,"1100 Lagrange St Unit 1103, Boston, MA, 02132",1100 Lagrange St Unit 1103,Boston,Massachusetts,2132,2412,
for_sale,879900,4,3,1.01,"95 Carlton Ln, North Andover, MA, 01845",95 Carlton Ln,North Andover,Massachusetts,1845,3056,
for_sale,2325000,11,6,0.06,"58-60 Woodlawn St, Boston, MA, 02130",58-60 Woodlawn St,Boston,Massachusetts,2130,3135,
for_sale,929000,2,2,,"504 Massachusetts Ave Apt 3, Boston, MA, 02118",504 Massachusetts Ave Apt 3,Boston,Massachusetts,2118,1140,
for_sale,3350000,18,7,0.07,"106-108 Hyde Park Ave, Boston, MA, 02130",106-108 Hyde Park Ave,Boston,Massachusetts,2130,6825,
for_sale,1300000,5,3,0.23,"264-266 Lagrange St, Newton, MA, 02467",264-266 Lagrange St,Newton,Massachusetts,2467,2670,
for_sale,730000,3,1,0.11,"125 Durnell Ave, Boston, MA, 02131",125 Durnell Ave,Boston,Massachusetts,2131,1300,
for_sale,2749000,6,7,0.34,"78 Elder Rd, Needham, MA, 02494",78 Elder Rd,Needham,Massachusetts,2494,6869,
for_sale,879900,3,3,1.01,"29 Granville Ln, North Andover, MA, 01845",29 Granville Ln,North Andover,Massachusetts,1845,3240,
for_sale,429900,2,1,0.92,"2550 Bay Rd, Stoughton, MA, 02072",2550 Bay Rd,Stoughton,Massachusetts,2072,1584,
for_sale,525000,4,1,0.01,"32 Holborn St, Boston, MA, 02121",32 Holborn St,Boston,Massachusetts,2121,1884,
for_sale,800000,5,3,0.17,"815 Washington St, Stoughton, MA, 02072",815 Washington St,Stoughton,Massachusetts,2072,2586,
for_sale,950000,4,2,0.07,"108 Train St, Boston, MA, 02122",108 Train St,Boston,Massachusetts,2122,2750,
for_sale,925000,2,2,,"112 W 9th St Unit 1, Boston, MA, 02127",112 W 9th St Unit 1,Boston,Massachusetts,2127,1449,
for_sale,618995,2,2,,"4105 Pennington Dr Unit 4105, Walpole, MA, 02081",4105 Pennington Dr Unit 4105,Walpole,Massachusetts,2081,1720,
for_sale,1690000,5,5,0.47,"38B Peach St Lot 1, Walpole, MA, 02081",38B Peach St Lot 1,Walpole,Massachusetts,2081,5000,
for_sale,1525000,3,4,,"57 Wolcott Woods Ln Unit 57, Milton, MA, 02186",57 Wolcott Woods Ln Unit 57,Milton,Massachusetts,2186,2748,
for_sale,729000,4,2,0.05,"532 Revere St, Revere, MA, 02151",532 Revere St,Revere,Massachusetts,2151,2012,
for_sale,329900,1,1,0.24,"1133 N Shore Rd Unit 205, Revere, MA, 02151",1133 N Shore Rd Unit 205,Revere,Massachusetts,2151,620,
for_sale,679000,,1,0.02,"111 Beach St Unit 2G, Boston, MA, 02111",111 Beach St Unit 2G,Boston,Massachusetts,2111,715,
for_sale,679000,2,2,,"2 Inwood Dr Apt 2004, Woburn, MA, 01801",2 Inwood Dr Apt 2004,Woburn,Massachusetts,1801,1370,
for_sale,649900,3,1,0.3,"4 Cedarwood Ln, Burlington, MA, 01803",4 Cedarwood Ln,Burlington,Massachusetts,1803,1608,
for_sale,625900,4,3,0.7,"210 Methuen Rd, Dracut, MA, 01826",210 Methuen Rd,Dracut,Massachusetts,1826,2002,
for_sale,885000,4,3,5.75,"23 Clifford St, Amherst, NH, 03031",23 Clifford St,Amherst,New Hampshire,3031,2714,
for_sale,615000,4,4,1.28,"3 Arlington Ter, Haverhill, MA, 01830",3 Arlington Ter,Haverhill,Massachusetts,1830,3339,
for_sale,439900,3,2,0.17,"9 Saint James Ave, Haverhill, MA, 01830",9 Saint James Ave,Haverhill,Massachusetts,1830,1568,
for_sale,489000,2,3,0.31,"109 Westchester Dr Unit 109, Haverhill, MA, 01830",109 Westchester Dr Unit 109,Haverhill,Massachusetts,1830,1900,
for_sale,629000,5,2,0.2,"78 Fountain St, Haverhill, MA, 01830",78 Fountain St,Haverhill,Massachusetts,1830,1998,
for_sale,399900,3,1,0.16,"17 Brickett Ave, Haverhill, MA, 01830",17 Brickett Ave,Haverhill,Massachusetts,1830,1094,
for_sale,429000,3,1,0.23,"9 Douglas St, Haverhill, MA, 01830",9 Douglas St,Haverhill,Massachusetts,1830,1232,
for_sale,599000,8,4,0.14,"24-26 Union, Haverhill, MA, 01830",24-26 Union,Haverhill,Massachusetts,1830,2418,
for_sale,2375000,7,10,19.72,"322 Fairview Dr, Rehoboth, MA, 02769",322 Fairview Dr,Rehoboth,Massachusetts,2769,9880,
ready_to_build,805995,2,,,"4 Glen Ellen Blvd, Millis, MA, 02054",4 Glen Ellen Blvd,Millis,Massachusetts,2054,2612,
for_sale,819995,2,3,,"14 Helen Ln Unit 168, Millis, MA, 02054",14 Helen Ln Unit 168,Millis,Massachusetts,2054,2294,
ready_to_build,748995,2,,,"4 Glen Ellen Blvd, Millis, MA, 02054",4 Glen Ellen Blvd,Millis,Massachusetts,2054,1849,
for_sale,2849900,5,7,3.68,"375 Nahatan St, Westwood, MA, 02090",375 Nahatan St,Westwood,Massachusetts,2090,5819,
for_sale,2000000,5,5,0.93,"7 Olmsted Ln, Walpole, MA, 02081",7 Olmsted Ln,Walpole,Massachusetts,2081,6000,
for_sale,795000,3,2,0.29,"17 June St, Westwood, MA, 02090",17 June St,Westwood,Massachusetts,2090,1566,
for_sale,529000,2,3,,"Shetland Way Lot 16, Londonderry, NH, 03053",Shetland Way Lot 16,Londonderry,New Hampshire,3053,1934,
for_sale,549500,2,3,,"Belgian Way Lot 12, Londonderry, NH, 03053",Belgian Way Lot 12,Londonderry,New Hampshire,3053,1826,
for_sale,534000,2,3,,"Belgian Way Lot 15, Londonderry, NH, 03053",Belgian Way Lot 15,Londonderry,New Hampshire,3053,1826,
for_sale,544000,2,3,,"Shetland Rd Lot 17, Londonderry, NH, 03053",Shetland Rd Lot 17,Londonderry,New Hampshire,3053,1934,
for_sale,551500,2,3,,"Shetland Way Lot 19, Londonderry, NH, 03053",Shetland Way Lot 19,Londonderry,New Hampshire,3053,1934,
for_sale,875000,4,4,1.2,"120 Range Rd, Windham, NH, 03087",120 Range Rd,Windham,New Hampshire,3087,4390,
for_sale,561300,2,3,,"Shetland Rd Lot 22, Londonderry, NH, 03053",Shetland Rd Lot 22,Londonderry,New Hampshire,3053,1826,
for_sale,549500,2,3,,"Belgian Way Lot 11, Londonderry, NH, 03053",Belgian Way Lot 11,Londonderry,New Hampshire,3053,1826,
for_sale,544000,2,3,,"Belgian Way Lot 27, Londonderry, NH, 03053",Belgian Way Lot 27,Londonderry,New Hampshire,3053,1934,
for_sale,544000,2,3,,"Belgian Way Lot 26, Londonderry, NH, 03053",Belgian Way Lot 26,Londonderry,New Hampshire,3053,1934,
for_sale,400000,1,1,0.15,"301 Shore Dr, Salem, NH, 03079",301 Shore Dr,Salem,New Hampshire,3079,320,
for_sale,719400,6,4,0.17,"9-11 Horne St, Methuen, MA, 01844",9-11 Horne St,Methuen,Massachusetts,1844,3184,
for_sale,925000,3,3,,"10 Sally Sweets Unit Model Way Ph 202, Salem, NH, 03079",10 Sally Sweets Unit Model Way Ph 202,Salem,New Hampshire,3079,2460,
for_sale,1225000,3,3,,"10 Sally Sweet Way Ph 206, Salem, NH, 03079",10 Sally Sweet Way Ph 206,Salem,New Hampshire,3079,3107,
for_sale,920000,3,3,,"10 Sally Sweet Way Unit V105, Salem, NH, 03079",10 Sally Sweet Way Unit V105,Salem,New Hampshire,3079,2450,
for_sale,1175000,3,3,,"10 Sally Sweet Way Unit V106, Salem, NH, 03079",10 Sally Sweet Way Unit V106,Salem,New Hampshire,3079,3121,
for_sale,825000,2,3,,"10 Sally Sweet Way Unit UPH302, Salem, NH, 03079",10 Sally Sweet Way Unit UPH302,Salem,New Hampshire,3079,2124,
for_sale,1175000,3,3,,"10 Sally Sweet Way Unit V101, Salem, NH, 03079",10 Sally Sweet Way Unit V101,Salem,New Hampshire,3079,3122,
for_sale,825000,2,3,,"10 Sally Sweet Way Unit UPH305, Salem, NH, 03079",10 Sally Sweet Way Unit UPH305,Salem,New Hampshire,3079,2124,
for_sale,489900,3,3,1.02,"99 London Bridge Rd, Windham, NH, 03087",99 London Bridge Rd,Windham,New Hampshire,3087,1964,
for_sale,99000,1,1,,"13 Brookwood Dr, Salem, NH, 03079",13 Brookwood Dr,Salem,New Hampshire,3079,408,
for_sale,99000,1,1,,"68 Brookwood Dr, Salem, NH, 03079",68 Brookwood Dr,Salem,New Hampshire,3079,408,
for_sale,1375000,4,6,0.74,"13 Highland Ave, Salem, NH, 03079",13 Highland Ave,Salem,New Hampshire,3079,5452,
for_sale,1380000,4,4,0.69,"17 Highclere Rd Unit 1707, Windham, NH, 03087",17 Highclere Rd Unit 1707,Windham,New Hampshire,3087,4563,
for_sale,1448000,5,4,0.67,"24 Highclere Rd Unit 1725, Windham, NH, 03087",24 Highclere Rd Unit 1725,Windham,New Hampshire,3087,3750,
for_sale,470000,3,2,0.15,"6 Bourdeaux St, Nashua, NH, 03060",6 Bourdeaux St,Nashua,New Hampshire,3060,2300,
for_sale,212600,2,2,,"130 John St Unit 359, Lowell, MA, 01852",130 John St Unit 359,Lowell,Massachusetts,1852,1185,
for_sale,192600,1,1,,"130 John St Unit G41, Lowell, MA, 01852",130 John St Unit G41,Lowell,Massachusetts,1852,1321,
for_sale,425000,2,2,0.22,"5 Huse Rd, Methuen, MA, 01844",5 Huse Rd,Methuen,Massachusetts,1844,1548,
for_sale,765593,2,2,,"1 Harvest Moon Rd Unit 108, Londonderry, NH, 03053",1 Harvest Moon Rd Unit 108,Londonderry,New Hampshire,3053,1982,
for_sale,499900,3,2,0.1,"895 Riverside Dr, Methuen, MA, 01844",895 Riverside Dr,Methuen,Massachusetts,1844,1428,
for_sale,1650000,4,7,0.92,"76 Mill Brook Ave, Walpole, MA, 02081",76 Mill Brook Ave,Walpole,Massachusetts,2081,4522,
for_sale,529000,4,2,0.62,"76 Pemberton St, Walpole, MA, 02081",76 Pemberton St,Walpole,Massachusetts,2081,1248,
for_sale,1200000,10,4,0.12,"53 Norton St, Boston, MA, 02125",53 Norton St,Boston,Massachusetts,2125,4600,
for_sale,1395000,1,1,,"1 Franklin St Unit 2011, Boston, MA, 02110",1 Franklin St Unit 2011,Boston,Massachusetts,2110,948,
